0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.006184550489319868,0.0025378088888316237,-0.0008144933043246356,0.0014059348813595534,-0.0011847400128153272,-0.001253025745075753,0.00033693684885702826,0.0011228730847838376,-0.0001356675722150306,0.00023208866877284746,-0.000608256143227923,0.0015240463449201656,0.0010193000702579088,0.0033411443115956324,-0.001287774660879062,0.0041326940675823175,-0.003618888028225271,-0.002431643431826787,-6.894449746790465e-05,-0.003782783153232553,0.0009169724573621897,0.0030522915684685157,-0.0020607635581549604,-0.0007886492788634072,0.00037494963673438144,-0.0003042922010082777,0.003875097239639135,0.0009552402101290851,-0.00047752093020572185,-0.0023905728689323225,-0.002394541359278267,0.0005694605929587735,0.0008820504649650022,0.002733067845340132,0.00028347146010838486,-0.0010364224297638109,0.003174196029435285,-0.002784724250786623,0.00423844766989054,0.0036301591470183562,0.0066233167700812424,0.0013705227480621412,-0.0016503841355729912,0.004913346916412095,0.0002169637604335937,0.00022555403328822774,0.0006013074851552091,0.0021888494277845397,0.002222187420953758,-0.00355450549061354,0.004779886714624105,0.0023310005208884163,0.001608424217441816,-0.0005967506867459123,0.002357185275962058,0.0006466770691926023
0.0025378088888316237,0.002691304511651813,0.002940895511344849,0.0021120821009060877,-2.7021078223358374e-05,-0.0008493557291670516,0.0005562188557795984,0.0014311476125275949,3.23027257310816e-05,0.0013956645397605746,0.0005081398969998862,0.0017728815108708734,0.0002276219009721131,0.001995296604172143,-0.00012925620323897967,0.0028333668353808824,-0.00041574873054094655,-0.0006875743848005274,0.0002818496704277381,-0.0009192187055643898,0.001509656883068775,0.0009001808326159544,-0.0008482391833612346,0.00018085804135728635,0.0009355245835162358,0.0003950360872661301,0.0020864707614484286,0.0015225643663019759,-0.0001234861068607893,-0.0003231832236100909,-0.000801853463097492,-0.00028564964742345346,0.00014500222004348761,0.0023313352569608544,0.0018964126722281298,0.0005632892696509883,0.001275494602064625,-0.0005927718854869358,0.003318677665996336,0.0019041158194300254,0.0034140552491127144,6.704228052742659e-06,0.000684666942868711,0.0020128795238346,-7.253777003658658e-05,0.00038752456021195613,0.0009260772262888693,0.0011168048232372853,0.0009581391917334638,-0.0005330957141053243,0.003362937984568796,0.0017546008108121926,0.00252380931723393,6.659767000548374e-05,0.0005942597483157556,-0.00010680444267989928
-0.0008144933043246356,0.002940895511344849,0.019342901895514335,0.005082107538994959,0.003329639272752486,0.002253704354265067,0.003150007077167227,0.0040038615257933,0.0007390172561122339,0.0056484172225266,0.006923748001235568,0.006276702123640426,-0.0002764530146810761,0.001330249067798588,0.005252446537287528,0.002293107864291329,0.004117187520845481,0.0028178383824968884,0.0018460831025724487,0.0035341730934046944,0.004317618365001936,0.0004955242258781952,0.000714405592308204,0.0023338877411619194,0.003387632892454494,0.004806084954670404,0.0025318035749224204,0.005384661399812815,-0.00013563739532244638,0.00257604729363409,0.004164397924366822,0.000615125495201874,-0.0012769701942131867,0.004643162000200415,0.00539157914876158,0.005457431739294961,-0.000514532446826149,0.004435312260533024,0.005135244321944129,0.0033550390114264585,-0.0017001628460005076,-0.0010719510215552789,0.0056150748288898815,-0.0006144246553709779,-0.00027032879907642424,0.0015612233736281983,0.0024339754696157162,0.0018169233054589004,0.0016090101858942938,0.0037568703875015324,0.0018806465373990193,0.0033494748254170948,0.007430631889846921,0.001772509904305542,-0.0020685229915797868,0.0012406329038690963
0.0014059348813595534,0.0021120821009060877,0.005082107538994959,0.013434225274336157,-0.0009786548496247896,-0.0017320223119295726,0.0012742646651806484,0.002433870661334739,-0.0015423641555461069,0.0027377083247765305,0.002997266630445619,0.004712106322229779,0.0007506334306782062,0.004761318150809248,-0.0005911803495205702,0.004331403605672301,-0.000850314568974501,-0.00011648337792148976,0.0018639136443651765,0.001057323558305578,0.0022406754884531275,0.0027339444723095034,-0.001053280615964398,0.0004452457264179848,0.0010118192668887014,0.002347475805859246,0.002209182470194695,0.004409012039447079,-0.0004095627499485361,0.0006248985412065617,0.0013965796342995103,-0.0016660672602304863,-0.0011727784793226824,0.004096437254211678,0.003495760521680013,0.003446224174798646,0.0014122100798312771,0.0020058043280104026,0.0053518141588089095,0.0037582431727025017,0.001946467667907427,5.2982889142553355e-05,0.0020333857784116728,0.0027545996862950953,-0.0009571853750175326,-0.0002112708964722143,-0.00014098064910957102,0.0027861128549095757,-0.000758474936360618,-0.0019386212479706327,0.00377247258691814,0.0029270769716662932,0.007083608398168512,-8.72668460813222e-05,-0.00010184115668116236,-0.00017664189550111101
-0.0011847400128153272,-2.7021078223358374e-05,0.003329639272752486,-0.0009786548496247896,0.0032937425669324217,0.001976592869916059,0.0014912302365976233,0.0007118506651720331,0.0009451422441745824,0.0014583618294148474,0.0008125833287830182,0.0011773077604751829,0.0008990473543970201,-0.0018050459622367576,0.0034759149162437086,-0.001667166627372565,0.004426976622462568,0.0026580689733760143,0.0009749806239526955,0.0028616116828299363,0.0007202722559717911,-0.00026725282833422564,0.002065885370706732,0.001899325409551335,0.0009939217063152637,0.0021653261680322517,0.00033408143724150696,0.001375751968481861,0.0014985962220198522,0.0014986333611411247,0.001705995084015091,0.0009642958079430896,1.726233227771583e-05,0.0002818150257886613,0.0008517936340585799,0.0012522959623637317,-0.0009749851909791337,0.0031818809160713757,-0.0022985928521712796,-0.00010126266593422292,-0.0022091838315426906,-0.0003206598191437577,0.002728025584061547,-0.0012892278907170138,0.0017078172466346599,0.0011070799148505612,0.0003141570395721981,-0.00022227627880799761,0.0012028287825329466,0.002854764174758445,-0.0014928283947544373,0.0010782621407784637,0.0009910119934277415,0.001773290452171659,0.0006251911208505626,0.0009711565305047853
-0.001253025745075753,-0.0008493557291670516,0.002253704354265067,-0.0017320223119295726,0.001976592869916059,0.005854214329121538,0.0022227503129281377,0.0007131408351088207,0.0009090102449636275,0.004370052888243902,0.00322401361631536,0.0010314554049897443,0.0008153136397688195,-0.0033379626415919405,0.007443317869420687,-0.0023694077595367035,0.010455827138314791,0.00300922525772859,0.00068828545390753,0.0032568865493264394,-0.00022554950067588348,-0.0009395252806483313,0.0018803381173113768,0.001842114197779598,0.0010731385499318956,0.002910361119006284,-0.0005860967739143919,0.0034448648513863405,0.003214449930792351,0.005665267275882852,0.006675913199926727,0.0034020939154636417,-0.0002183611030625518,-0.0007040672378710122,0.0020509988944562565,0.003953275381795734,-0.0009783626474396466,0.004121417416608553,-0.0036660376738504425,-5.539821459940502e-05,-0.001445886062205626,-0.00025861307311623956,0.0008377271521617291,0.0003596960890573141,-0.0003935349116020002,0.00046000665481525774,-2.785574550766501e-05,-0.0025520831889188564,0.0006035333103571042,0.008919873642762461,-0.003131974772210621,-0.0002926872291401634,0.001678745754381063,0.00073005364665918,-2.584376976529578e-05,0.00287415825112845
0.00033693684885702826,0.0005562188557795984,0.003150007077167227,0.0012742646651806484,0.0014912302365976233,0.0022227503129281377,0.002316261328020319,0.0012947879338627269,0.000343439759696127,0.002865590131872359,0.0019220228070685823,0.0022601609922533713,0.0014444107094579077,-0.00017828065959049643,0.0033186816647810344,0.00027543721694393776,0.00383858178339246,0.002292238063233282,0.001505014995069163,0.0022938035542588654,0.0009855798085357044,0.0007518409980121426,0.0015525984034074868,0.0014752358030796623,0.001549822331393383,0.0026412495443058326,0.0009919088967867032,0.0029338540942103167,0.0011690572236618389,0.001983831933022053,0.002941920177882812,0.0016273658709092572,0.00022339259765589493,0.0014364959862856346,0.0017062641347307655,0.0019623353339115073,8.620928862245749e-05,0.00330616895573892,-7.917044382523882e-05,0.0014558442027302312,-4.601181017877261e-06,0.00016425216508221245,0.0015992910922061905,0.00036081939331511736,0.0006968971443434154,0.0011690567969993588,0.0005908963764134604,0.0003692385867054032,0.0010518956243978665,0.003124323860933062,-0.0003914115459085349,0.000865958834870866,0.0025129262392804596,0.0013241083119798153,0.00039707661705258297,0.0016699073655513656
0.0011228730847838376,0.0014311476125275949,0.0040038615257933,0.002433870661334739,0.0007118506651720331,0.0007131408351088207,0.0012947879338627269,0.0019753227840290906,0.00046319522402047357,0.0027337567777177404,0.0014096160658182706,0.00220860317412678,0.0007811547683296518,0.0007736759643443596,0.0028976093223782268,0.0014978241931157025,0.0025855485389627477,0.0008194781301133568,0.0012307192359046204,0.0006846199841307397,0.001773043698261933,0.0006320881503448707,0.00017266712600106187,0.0009543124293364338,0.001414629804247807,0.0019257568351527389,0.0011677770678128487,0.0028351061246180407,-3.5123233986232444e-05,0.0012274464962574695,0.0018674667335946385,0.00033452931628553966,0.00011206759295362436,0.0018393333567020534,0.0026274214713362734,0.001961285048820946,0.000493462666602893,0.0012162958434161829,0.0019079054291622198,0.001760893252262539,0.0010849433930399653,-0.0001971933735265504,0.0012464859799786304,0.0007027040470113575,-0.00015186235480795844,0.0007623209114754456,0.0006788610373288231,0.0006990557999615339,0.0008831226738899725,0.001903503258655774,0.0014423994870623234,0.0014056763849111097,0.0029780144969792015,0.0004358366568345268,5.191340420359002e-05,0.0004957165064083062
-0.0001356675722150306,3.23027257310816e-05,0.0007390172561122339,-0.0015423641555461069,0.0009451422441745824,0.0009090102449636275,0.000343439759696127,0.00046319522402047357,0.004759006010725837,-4.392673988209275e-05,-0.00012739184565935594,-0.001746255511196157,0.00032861134277817556,8.06480888147538e-05,0.0013854048515618402,-0.0002660274170892641,0.003928295856374234,0.0013310439034353529,-1.662525710642967e-05,-0.0013993244029788094,0.0008230989538612319,-0.000713583786329053,-0.0008527156421872283,-0.000642746801201475,0.0008997434140072666,0.000278890816261109,0.00039619447004780357,-0.00029364547494746415,-0.0006189950133632339,0.0024169306574991266,0.0010734613736479801,0.00029867899533344953,0.0003577370297352894,-0.0008124164981175384,0.0013434325289877474,-0.00022917941365445304,-3.4753167570841444e-06,0.0014097261325782039,-0.0004372580645764746,-0.00025460715132427235,-0.0005969799289652423,0.0009707394931869551,0.0013286684911747418,-0.0005439871716335109,3.601849348606626e-05,0.0004206735359257638,-0.0005089297347542206,-4.066271711147673e-05,-0.00016944438046111887,0.0032552798146641033,-0.00014154961545720114,-0.0004796503829302896,-0.001184332964356652,-0.00034069087463188525,-0.0001359820912014814,5.295899034282592e-05
0.00023208866877284746,0.0013956645397605746,0.0056484172225266,0.0027377083247765305,0.0014583618294148474,0.004370052888243902,0.002865590131872359,0.0027337567777177404,-4.392673988209275e-05,0.012178477235445444,0.005311648701246591,0.0051971735370313936,0.000827345005813546,-0.0022129969681800596,0.009143147792370793,0.0019820161344825567,0.011282056210160783,0.0020659626869139265,0.0009715689278411091,0.0037977906129716263,0.0017465454621306527,-0.0010147600331171095,0.00040731246669657484,0.003557904003682986,0.0019694451487333826,0.0037305244940633196,-0.0005502564108351687,0.01046339498304022,0.0031914270297441955,0.0058950106246366245,0.006977440680929091,0.002336928842578443,-8.630821597030417e-05,0.0016821004227991173,0.00706899171546384,0.009744747714681713,0.000588960788845737,0.005090665528673127,0.000978452842476906,0.0005793411636006496,0.0009154612715124345,0.0002648207235533546,0.0008934931066789806,0.004031868250772692,-0.001710465668524245,-0.0004945392453177883,-2.6443390395591262e-05,-0.0022237866077998137,0.0007761644114686975,0.007900244513032862,0.0011932100722942234,0.0042570506801605824,0.008935337956071192,-9.523086380839127e-05,-0.00016470565980766355,0.0015992964318802768
